36110102200000200196600000|3611010200|세종특별자치시||소담동||0|526|0|361102000002|한누리대로|0|1966|0|3611055500|소담동|30147||20180531|0|||로이어즈타워|
36110102200000200197000000|3611010200|세종특별자치시||소담동||0|527|0|361102000002|한누리대로|0|1970|0|3611055500|소담동|30147||20190221|0|||유림빌딩|
36110102200000200197400000|3611010200|세종특별자치시||소담동||0|529|0|361102000002|한누리대로|0|1974|0|3611055500|소담동|30147||20180817|0|||도경프라자|
36110102200000200197800000|3611010200|세종특별자치시||소담동||0|530|0|361102000002|한누리대로|0|1978|0|3611055500|소담동|30147||20180307|0|||CJ소담프라자|
36110102200000200200300000|3611010200|세종특별자치시||소담동||0|574|0|361102000002|한누리대로|0|2003|0|3611055500|소담동|30150||20170821|0|||펠리체타워3|
36110102200000200200700000|3611010200|세종특별자치시||소담동||0|575|0|361102000002|한누리대로|0|2007|0|3611055500|소담동|30150||20160825|0|||퍼스트시티|
36110102200000200200900000|3611010200|세종특별자치시||소담동||0|576|0|361102000002|한누리대로|0|2009|0|3611055500|소담동|30150||20170820|0|||펠리체타워2|
36110102200000200201200000|3611010200|세종특별자치시||소담동||0|540|0|361102000002|한누리대로|0|2012|0|3611055500|소담동|30151||20170310|0|||코끼리타워|
36110102200000200201600000|3611010200|세종특별자치시||소담동||0|541|0|361102000002|한누리대로|0|2016|0|3611055500|소담동|30151||20170310|0|||타임빌딩|
36110102200000200201800000|3611010200|세종특별자치시||소담동||0|543|0|361102000002|한누리대로|0|2018|0|3611055500|소담동|30151||20161207|0|||사이언스타운|
36110102200000200202200000|3611010200|세종특별자치시||소담동||0|544|0|361102000002|한누리대로|0|2022|0|3611055500|소담동|30151||20170620|0|||아이콤스타타워|
36110102200000200202300000|3611010200|세종특별자치시||소담동||0|579|0|361102000002|한누리대로|0|2023|0|3611055500|소담동|30150||20180223|0|||소담동주민센터|
36110102234810500023600000|3611010200|세종특별자치시||소담동||0|550|0|361102348105|시청대로|0|236|0|3611055500|소담동|30151||20160525|1||새샘마을3단지|새샘마을3단지|
36110102234810500026300000|3611010200|세종특별자치시||소담동||0|509|21|361102348105|시청대로|0|263|0|3611055500|소담동|30151||20200717|0||||
36110102335079000030100000|3611010200|세종특별자치시||소담동||0|598|0|361103350790|남세종로|0|301|0|3611055500|소담동|30150||20161219|1||새샘마을5단지|새샘마을5단지|
36110102335079000030200000|3611010200|세종특별자치시||소담동||0|586|0|361103350790|남세종로|0|302|0|3611055500|소담동|30150||20170330|1||새샘마을6단지|새샘마을6단지|
36110102335079000032600000|3611010200|세종특별자치시||소담동||0|588|0|361103350790|남세종로|0|326|0|3611055500|소담동|30150||20161214|0|||소담고등학교|
36110102335079000034000000|3611010200|세종특별자치시||소담동||0|589|0|361103350790|남세종로|0|340|0|3611055500|소담동|30150||20160201|0|||소담중학교|
36110102335079000035700000|3611010200|세종특별자치시||소담동||0|597|0|361103350790|남세종로|0|357|0|3611055500|소담동|30150||20171115|1||새샘마을1단지|새샘마을1단지|
36110102335079000035800000|3611010200|세종특별자치시||소담동||0|594|0|361103350790|남세종로|0|358|0|3611055500|소담동|30150||20160314|1||새샘마을 2단지|새샘마을2단지|
36110102335079200003600000|3611010200|세종특별자치시||소담동||0|519|0|361103350792|소담로|0|36|0|3611055500|소담동|30149||20170330|0||||
36110102335079200004000000|3611010200|세종특별자치시||소담동||0|570|0|361103350792|소담로|0|40|0|3611055500|소담동|30149||20170510|0|||소담셀프주유소|
36110102335079200007000000|3611010200|세종특별자치시||소담동||0|566|0|361103350792|소담로|0|70|0|3611055500|소담동|30148||20190703|0|||레전드타워|
36110102335079200009300000|3611010200|세종특별자치시||소담동||0|572|0|361103350792|소담로|0|93|0|3611055500|소담동|30150||20180322|0|||아이콤스타시티타워|
36110102335079200012100000|3611010200|세종특별자치시||소담동||0|537|0|361103350792|소담로|0|121|0|3611055500|소담동|30151||20161214|0|||글벗초등학교|
36110102335079300001200000|3611010200|세종특별자치시||소담동||0|582|0|361103350793|소담1로|0|12|0|3611055500|소담동|30150||20161111|0|||지엘플렉스1|
36110102335079300001600000|3611010200|세종특별자치시||소담동||0|580|0|361103350793|소담1로|0|16|0|3611055500|소담동|30150||20160819|0|||지엘플렉스2|
36110102335079300001700000|3611010200|세종특별자치시||소담동||0|592|0|361103350793|소담1로|0|17|0|3611055500|소담동|30150||20190718|0||||
36110102335079300002500000|3611010200|세종특별자치시||소담동||0|593|0|361103350793|소담1로|0|25|0|3611055500|소담동|30150||20160307|0|||소담유치원|
36110102335079300003500000|3611010200|세종특별자치시||소담동||0|593|0|361103350793|소담1로|0|35|0|3611055500|소담동|30150||20160307|0|||소담초등학교|
36110102335115300000700000|3611010200|세종특별자치시||소담동||0|531|0|361103351153|소담4로|0|7|0|3611055500|소담동|30147||20201012|0|||새샘마을8단지 근린생활시설|
36110102335115300001400000|3611010200|세종특별자치시||소담동||0|523|0|361103351153|소담4로|0|14|0|3611055500|소담동|30147||20160415|0|||새샘유치원|
36110102335115300003300000|3611010200|세종특별자치시||소담동||0|533|0|361103351153|소담4로|0|33|0|3611055500|소담동|30147||20161214|0|||글벗중학교|
36110102335121600001500000|3611010200|세종특별자치시||소담동||0|521|0|361103351216|국책연구원1로|0|15|0|3611055500|소담동|30147||20160623|1||새샘마을9단지|새샘마을9단지|
36110102335124400000800000|3611010200|세종특별자치시||소담동||0|539|0|361103351244|소담3로|0|8|0|3611055500|소담동|30151||20201012|0|||새샘마을7단지 근린생활시설|
36110102335124400002100000|3611010200|세종특별자치시||소담동||0|545|0|361103351244|소담3로|0|21|0|3611055500|소담동|30151||20211208|0|||새샘마을4단지|
36110102335124400002600000|3611010200|세종특별자치시||소담동||0|537|0|361103351244|소담3로|0|26|0|3611055500|소담동|30151||20161214|0|||글벗유치원|
36110102335203200000600000|3611010200|세종특별자치시||소담동||0|539|0|361103352032|소담8로|0|6|0|3611055500|소담동|30151||20201012|1|||새샘마을7단지|
36110102335203200002200000|3611010200|세종특별자치시||소담동||0|531|0|361103352032|소담8로|0|22|0|3611055500|소담동|30147||20201012|1|||새샘마을8단지|
36110102485599500001200000|3611010200|세종특별자치시||소담동||0|557|0|361104855995|법원2로|0|12|0|3611055500|소담동|30148||20190422|0|||거북선1|
36110102485599500001800000|3611010200|세종특별자치시||소담동||0|555|0|361104855995|법원2로|0|18|0|3611055500|소담동|30148||20190409|0|||리치타워2|
36110103200000200210700000|3611010300|세종특별자치시||보람동||0|767|0|361102000002|한누리대로|0|2107|0|3611056000|보람동|30150||20200116|0|||보람종합복지센터|
36110103200000200212000000|3611010300|세종특별자치시||보람동||0|718|0|361102000002|한누리대로|0|2120|0|3611056000|보람동|30151||20161013|0|||세종특별자치시의회|
36110103200000200212900000|3611010300|세종특별자치시||보람동||0|744|0|361102000002|한누리대로|0|2129|0|3611056000|보람동|30150||20151228|0|||스타힐타워Ⅱ|
36110103200000200213000000|3611010300|세종특별자치시||보람동||0|718|0|361102000002|한누리대로|0|2130|0|3611056000|보람동|30151||20150316|0|||세종특별자치시청|
36110103200000200213500000|3611010300|세종특별자치시||보람동||0|743|0|361102000002|한누리대로|0|2135|0|3611056000|보람동|30150||20151228|0|||스타힐타워Ⅰ|
36110103200000200214300000|3611010300|세종특별자치시||보람동||0|742|0|361102000002|한누리대로|0|2143|0|3611056000|보람동|30150||20160511|0|||금강시티타워|
36110103200000200214400000|3611010300|세종특별자치시||보람동||0|721|0|361102000002|한누리대로|0|2144|0|3611056000|보람동|30151||20160804|0|||스마트허브Ⅱ|
36110103200000200214900000|3611010300|세종특별자치시||보람동||0|741|0|361102000002|한누리대로|0|2149|0|3611056000|보람동|30150||20161219|0|||엔젤타워|
36110103200000200215000000|3611010300|세종특별자치시||보람동||0|722|0|361102000002|한누리대로|0|2150|0|3611056000|보람동|30151||20160804|0|||스마트허브Ⅰ|
36110103200000200215400000|3611010300|세종특별자치시||보람동||0|725|0|361102000002|한누리대로|0|2154|0|3611056000|보람동|30151||20141208|0|||세종특별자치시교육청|
36110103200000200216500000|3611010300|세종특별자치시||보람동||0|738|0|361102000002|한누리대로|0|2165|0|3611056000|보람동|30150||20190725|0|||호려울마을7단지 근린생활시설|
36110103200000200217600000|3611010300|세종특별자치시||보람동||0|729|0|361102000002|한누리대로|0|2176|0|3611056000|보람동|30151||20160415|0|||보람고등학교|
36110103200000200219700000|3611010300|세종특별자치시||보람동||0|732|0|361102000002|한누리대로|0|2197|0|3611056000|보람동|30150||20180223|0|||호려울마을2단지 부대복리시설|
36110103200000200220000000|3611010300|세종특별자치시||보람동||0|730|0|361102000002|한누리대로|0|2200|0|3611056000|보람동|30151||20181029|0|||호려울마을3단지 근린생활시설|
36110103234810500005300000|3611010300|세종특별자치시||보람동||0|664|184|361102348105|시청대로|0|53|0|3611056000|보람동|30152||20200717|0||||
36110103234810500007800000|3611010300|세종특별자치시||보람동||0|730|0|361102348105|시청대로|0|78|0|3611056000|보람동|30151||20181029|1||호려울마을 3단지|호려울마을3단지|
36110103234810500010600000|3611010300|세종특별자치시||보람동||0|727|0|361102348105|시청대로|0|106|0|3611056000|보람동|30151||20161214|0|||한빛유치원|
36110103234810500011500000|3611010300|세종특별자치시||보람동||0|703|0|361102348105|시청대로|0|115|0|3611056000|보람동|30151||20170710|0|||금강노을|
36110103234810500012000000|3611010300|세종특별자치시||보람동||0|726|0|361102348105|시청대로|0|120|0|||30151||20221217|0||||
36110103234810500012300000|3611010300|세종특별자치시||보람동||0|704|0|361102348105|시청대로|0|123|0|3611056000|보람동|30151||20170731|0|||해오름빌딩|
36110103234810500012600000|3611010300|세종특별자치시||보람동||0|724|0|361102348105|시청대로|0|126|0|3611056000|보람동|30151||20210531|0|||세종 세무서|
36110103234810500012700000|3611010300|세종특별자치시||보람동||0|705|0|361102348105|시청대로|0|127|0|3611056000|보람동|30151||20170501|0|||강남프라자|
36110103234810500013700000|3611010300|세종특별자치시||보람동||0|706|0|361102348105|시청대로|0|137|0|3611056000|보람동|30151||20170710|0|||리버피크닉|
36110103234810500014700000|3611010300|세종특별자치시||보람동||0|0|0|361102348105|시청대로|0|147|0|3611056000|보람동|30151||20211230|0||||
36110103234810500015700000|3611010300|세종특별자치시||보람동||0|0|0|361102348105|시청대로|0|157|0|3611056000|보람동|30151||20220106|0||||
36110103234810500016300000|3611010300|세종특별자치시||보람동||0|707|0|361102348105|시청대로|0|163|0|3611056000|보람동|30151||20150619|0|||리버에비뉴|
36110103234810500016600000|3611010300|세종특별자치시||보람동||0|718|0|361102348105|시청대로|0|166|0|3611056000|보람동|30151||20200226|0|||충녕어린이집|
36110103234810500016700000|3611010300|세종특별자치시||보람동||0|708|0|361102348105|시청대로|0|167|0|3611056000|보람동|30151||20150708|0|||세종드림빌딩|
36110103234810500018000000|3611010300|세종특별자치시||보람동||0|716|0|361102348105|시청대로|0|180|0|3611056000|보람동|30151||20170731|0|||세종우체국|
36110103234810500019000000|3611010300|세종특별자치시||보람동||0|0|0|361102348105|시청대로|0|190|0|3611056000|보람동|30151||20210917|0|||세종남부경찰서|
36110103234810500020500000|3611010300|세종특별자치시||보람동||0|709|0|361102348105|시청대로|0|205|0|3611056000|보람동|30151||20221212|0||||
36110103234810500020900000|3611010300|세종특별자치시||보람동||0|710|0|361102348105|시청대로|0|209|0|3611056000|보람동|30151||20150603|0|||금강르네상스|
36110103234810500021000000|3611010300|세종특별자치시||보람동||0|713|0|361102348105|시청대로|0|210|0|3611056000|보람동|30151||20161122|1||호려울마을10단지|호려울마을10단지|
36110103234810500021300000|3611010300|세종특별자치시||보람동||0|711|0|361102348105|시청대로|0|213|0|3611056000|보람동|30151||20160328|0|||금강베네치아|
